"Id_Loja","Departamento","Categoria","SubCategoria","Marca","Unidade","Volume","codigo_barra","Nome","dt_cadastro","dt_ultima_alteracao","vlr_produto","vlr_promocao","qtd_estoque_atual","qtd_estoque_minimo","Descricao","ativo","plu","vlr_compra","validade_proxima","qtd_atacado","image_url"
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES AEROSOL,"",UN,"1",75055714,DESOD ROL REX MEN 50ML,"03/08/2020","03/08/2020",7.81,0.00,100.0000,12.0000,DESOD ROLLON REX MEN ANTIBAC FRESH 50ML,S,"1745379",6.37,N,0,http://db.buzzer.com.br/middleware/imagens/75055714.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES AEROSOL,"",UN,"1",75055738,DESOD ROL REX FRE 50ML,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX WOMEN ANTIB FRESH 50ML,S,"1745298",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/75055738.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",75058845,DESOD ROLLON REX 50ML,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX WOMEN ANTIBAC 50ML,S,"1582321",7.39,N,0,http://db.buzzer.com.br/middleware/imagens/75058845.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",75058852,DESOD ROL REX MEN 50ML,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX MEN INV ANTI 50ML,S,"1767950",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/75058852.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,PASTILHAS,"",UN,"1",78600027,PAST TIC TAC 16G,"03/08/2020","03/08/2020",2.47,0.00,100.0000,10.0000,PASTILHA TIC TAC LARANJ 16G,S,"266930",1.23,N,0,http://db.buzzer.com.br/middleware/imagens/78600027.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,PASTILHAS,"",UN,"1",78605831,PAST TIC TAC MOR 16G,"03/08/2020","03/08/2020",2.47,0.00,100.0000,10.0000,PASTILHA TIC TAC MOR 16G,S,"1485016",1.14,N,0,http://db.buzzer.com.br/middleware/imagens/78605831.png
"201",LIMPEZA,LIMPEZA GERAL,LUSTRADORES /POLIDORES,"",FR,"1",78901919,OLEO PEROBA 100ML,"03/08/2020","03/08/2020",10.57,0.00,100.0000,24.0000,OLEO PEROBA 100ML,S,"106631",5.91,N,0,http://db.buzzer.com.br/middleware/imagens/78901919.png
"201",LIMPEZA,INSETICIDAS,"DIVERSOS (ESPIRAIS,PO,REPELEN)","",UN,"1",78902312,INS REPELEX LIQ 100M,"03/08/2020","03/08/2020",15.51,0.00,100.0000,10.0000,INSET REPELENTE LIQ 100ML,S,"248029",9.61,N,0,http://db.buzzer.com.br/middleware/imagens/78902312.png
"201",FRIOS/LATIC/CONGELADOS,REQUEIJAO,CREMOSO,"",CP,"1",78904408,REQU CR REGINA 220GR,"03/08/2020","03/08/2020",11.60,0.00,100.0000,10.0000,REQUEIJ CREM REGINA 220GR,S,"703915",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78904408.png
"201",FRIOS/LATIC/CONGELADOS,REQUEIJAO,CONDIMENTADO,"",CP,"1",78904415,QJ PROV REGIN PRO 220G,"03/08/2020","03/08/2020",11.60,0.00,100.0000,10.0000,QJ PROV REGINA PROC 220GR,S,"703907",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78904415.png
"201",LIQUIDA,CERVEJAS,LONG NECK,"",UN,"1",78905351,CERV ANTARC ORIG 600ML,"03/08/2020","03/08/2020",8.04,0.00,100.0000,10.0000,CERVEJA ANTARCTICA ORIGINAL 600ML,S,"1639463",6.31,N,0,http://db.buzzer.com.br/middleware/imagens/78905351.png
"201",PERFUMARIA/HIG.PESSOAL,TRATAMENTO FACIAL,HIDRATACAO/ TRATAMENTO,"",LA,"1",78906617,CR FAC NIVEA 56G LT,"03/08/2020","03/08/2020",28.28,0.00,100.0000,10.0000,CR FAC NIVEA 56G LT,S,"155047",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78906617.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,TABLETES TRADICIONAIS,"",UN,"1",78907461,CHOC TALENTO LTE AVELA,"03/08/2020","03/08/2020",2.01,0.00,100.0000,10.0000,CHOC GAROTO TAL LTE AVELA 25G,S,"1152580",1.21,N,0,http://db.buzzer.com.br/middleware/imagens/78907461.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,TABLETES TRADICIONAIS,"",UN,"1",78907478,CHOC TALENTO LTE CAST,"03/08/2020","03/08/2020",2.06,0.00,100.0000,10.0000,CHOC GAROTO TAL LTE CAST PARA 25G TL,S,"1152610",1.25,N,0,http://db.buzzer.com.br/middleware/imagens/78907478.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,TABLETES TRADICIONAIS,"",UN,"1",78907485,CHOC TALENTO CHOC BCO,"03/08/2020","03/08/2020",2.01,0.00,100.0000,10.0000,CHOC GAROTO TAL CHOC BCO CER 25G TL,S,"1152602",1.25,N,0,http://db.buzzer.com.br/middleware/imagens/78907485.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,TABLETES TRADICIONAIS,"",UN,"1",78907492,CHOC TALENTO AMEND PAS,"03/08/2020","03/08/2020",2.06,0.00,100.0000,10.0000,CHOC GAROTO TAL AMEND PAS 25G TL,S,"1152629",1.25,N,0,http://db.buzzer.com.br/middleware/imagens/78907492.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DIVERSOS,"",UN,"1",78907874,OLEO BANHO PAIXAO INSP,"30/09/2022","03/08/2020",20.92,0.00,100.0000,10.0000,OLEO BANHO PAIXAO INSPIRADOR 200ML 13858,S,"975508",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78907874.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DIVERSOS,"",UN,"1",78907881,OLEO BANHO PAIXAO SEDU,"30/09/2022","03/08/2020",19.31,0.00,100.0000,10.0000,OLEO BANHO PAIXAO SEDUTORA 200ML 13859,S,"975516",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78907881.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,REFRESCANTES,"",UN,"1",78910041,PASTILHA GAROTO HORT,"03/08/2020","03/08/2020",1.09,0.00,100.0000,10.0000,PASTILHA GAROTO HORTELA 17G,S,"1073974",0.61,N,0,http://db.buzzer.com.br/middleware/imagens/78910041.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,OUTROS FORMATOS ( BATOM ),"",UN,"1",78912366,CHOC BATOM BCO 16G,"03/08/2020","03/08/2020",1.14,0.00,100.0000,10.0000,CHOC GAROTO BATOM BCO 16G,S,"1373340",0.71,N,0,http://db.buzzer.com.br/middleware/imagens/78912366.png
"201",LIQUIDA,DESTILADOS,AGUARDENTES,"",GA,"1",78912854,AGUARD PIRASSU 29 600M,"03/08/2020","03/08/2020",12.06,0.00,100.0000,10.0000,AGUARDENTE CANINHA PIRASSUNUNGA 29 600ML,S,"1382330",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78912854.png
"201",LIMPEZA,LIMPEZA GERAL,DIVERSOS,"",SC,"1",78913639,NAFTALINA DISQUIM 50,"03/08/2020","03/08/2020",1.44,0.00,100.0000,10.0000,NAFTALINA GRAN BOLAS SANILAR 50G,S,"142468",0.51,N,0,http://db.buzzer.com.br/middleware/imagens/78913639.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DIVERSOS,"",UN,"1",78914940,OLEO BANHO PAIXAO IRRE,"30/09/2022","03/08/2020",20.92,0.00,100.0000,10.0000,OLEO BANHO PAIXAO IRRESISTIVEL 200ML 138,S,"975524",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78914940.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,TABLETES TRADICIONAIS,"",UN,"1",78917125,CHOC TALENTO DIET AVEL,"03/08/2020","03/08/2020",3.05,0.00,100.0000,10.0000,CHOC GAROTO TAL DIET AVELA 25G TL,S,"1152572",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78917125.png
"201",PERFUMARIA/HIG.PESSOAL,PELE (TRATAMENTO / H,HIDRATANTES,"",UN,"1",78922686,LTE HID PAIXAO TENTADO,"03/08/2020","03/08/2020",9.53,0.00,100.0000,10.0000,LTE HID PAIXAO TENTADORA 200ML,S,"1150251",5.82,N,0,http://db.buzzer.com.br/middleware/imagens/78922686.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",FR,"1",78923409,DES R REX ACTIVE 50G,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX ACTIVE 50ML,S,"705063",7.39,N,0,http://db.buzzer.com.br/middleware/imagens/78923409.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78924321,DESOD ROL REX INV 50ML,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX INVISIBLE WOMAN 50ML,S,"1195557",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78924321.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",FR,"1",78924468,DESOD DOVE ROL ORIG 50,"03/08/2020","03/08/2020",10.68,0.00,100.0000,10.0000,DESOD ROLLON DOVE ORIGINAL 50ML,S,"308536",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78924468.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",FR,"1",78925342,DES ROL DOV S/PERF 50,"03/08/2020","03/08/2020",8.96,0.00,100.0000,10.0000,DESOD ROLLON DOVE S/PERFUME 50ML,S,"894397",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78925342.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78925472,DESOD ROL REX INV 50ML,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX INVISIBLE MEN 50ML,S,"1239937",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78925472.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78926523,DES ROL REX EMOT 50ML,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX ACTIVE EMOTION 50ML,S,"1307916",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78926523.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78927254,DESOD ROL,"03/08/2020","03/08/2020",8.96,0.00,100.0000,10.0000,DESOD ROLLON DOVE CLEAN COMFORT 50ML,S,"1321684",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78927254.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78928855,DES ROL REX BEAUT 50ML,"03/08/2020","03/08/2020",8.96,0.00,100.0000,10.0000,DESOD ROLLON REX BEAUTY 50ML,S,"1396510",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78928855.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78929241,DESOD ROLLON DOVE 50ML,"03/08/2020","03/08/2020",8.96,0.00,100.0000,10.0000,DESOD ROLLON DOVE BEAUT FIN 50ML,S,"1418360",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78929241.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,TABLETES TRADICIONAIS,"",UN,"1",78930193,CHOC GAR BAT BAST 16G,"03/08/2020","03/08/2020",1.09,0.00,100.0000,10.0000,CHOC GAROTO BATON AO LEITE BASTAO 16G,S,"1540432",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78930193.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,OUTROS FORMATOS ( BATOM ),"",UN,"1",78930230,CHOC BATON RECH 16G,"03/08/2020","03/08/2020",1.14,0.00,100.0000,10.0000,CHOC GAROTO BATON RECH 16G,S,"1754076",0.71,N,0,http://db.buzzer.com.br/middleware/imagens/78930230.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78930780,DESOD ROLLON DOVE MEN,"03/08/2020","03/08/2020",8.96,0.00,100.0000,10.0000,DESOD ROLLON DOVE MEN S/PERF 50ML,S,"1461494",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78930780.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78933354,DESOD ROLL DOVE M 50M,"03/08/2020","03/08/2020",8.96,0.00,100.0000,10.0000,DESOD ROLLON DOVE MEN INVISIBLE DRY 50ML,S,"1560808",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78933354.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78934139,DESOD ROLLON REX 50ML,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX MEN ANTIBAC 50ML,S,"1582305",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78934139.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,PASTILHAS,"",UN,"1",78934696,PAST TICTAC FRUTAS,"03/08/2020","03/08/2020",2.47,0.00,100.0000,10.0000,PASTILHA TICTAC FRUTAS,S,"1601598",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78934696.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",UN,"1",78935068,DESOD ROL DOV ROM 50ML,"03/08/2020","03/08/2020",8.96,0.00,2.0000,10.0000,DESOD ROLLON DOVE ROMA/VERBENA 50ML,S,"1745409",10.02,N,0,http://db.buzzer.com.br/middleware/imagens/78935068.png
"201",FRIOS/LATIC/CONGELADOS,IOGURTES,SOBREMESAS,"",UN,"1",78936119,SOB GREGO T MORA 90G,"03/08/2020","03/08/2020",2.75,0.00,100.0000,10.0000,SOB NEST GREGO TORTA MOR 90G 2288,S,"1642707",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78936119.png
"201",FRIOS/LATIC/CONGELADOS,IOGURTES,SOBREMESAS,"",UN,"1",78936126,SOB GREGO T LIMAO 90G,"03/08/2020","03/08/2020",2.75,0.00,100.0000,10.0000,SOB NEST GREGO TORT LIM 90G 2285,S,"1642685",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78936126.png
"201",LIQUIDA,CERVEJAS,LONG NECK,"",UN,"1",78936546,CERV CERPA PRIME 350ML,"03/08/2020","03/08/2020",6.53,0.00,100.0000,60.0000,CERVEJA CERPA PRIME 350ML,S,"1736035",5.00,N,0,http://db.buzzer.com.br/middleware/imagens/78936546.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,OUTROS FORMATOS ( BATOM ),"",UN,"1",78936911,CHOC GAROTO MORANG 16G,"03/08/2020","03/08/2020",1.14,0.00,100.0000,10.0000,CHOC GAROTO BATON MORANGO 16G,S,"1754068",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78936911.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,PASTILHAS,"",UN,"1",78938533,PAST TIC TAC FTAS 200G,"03/08/2020","03/08/2020",2.47,0.00,100.0000,10.0000,PASTILHA TIC TAC FTAS SILVEST 200G,S,"851060",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938533.png
"201",PERFUMARIA/HIG.PESSOAL,DESODORANTES / SABONETES,DESODORANTES ROLLON,"",FR,"1",78938625,DEESOD R REX S/P 50M,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESOD ROLLON REX S/PERF 50ML,S,"705047",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938625.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,REFRESCANTES,"",UN,"1",78938793,DROPS HAL CEREJA 28G,"03/08/2020","03/08/2020",1.25,0.00,100.0000,10.0000,DROPS HALLS CEREJA 28G,S,"1119095",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938793.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,REFRESCANTES,"",UN,"1",78938816,DROPS HAL EXT FORT 28G,"03/08/2020","03/08/2020",1.25,0.00,100.0000,10.0000,DROPS HALLS EXTRA FORTE 28G,S,"111473",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938816.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,REFRESCANTES,"",UN,"1",78938830,DROPS HAL MENTA 28G,"03/08/2020","03/08/2020",1.25,0.00,100.0000,10.0000,DROPS HALLS MENTA 28G,S,"1118994",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938830.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,REFRESCANTES,"",UN,"1",78938847,DROPS HAL MORANGO 28G,"03/08/2020","03/08/2020",1.25,0.00,100.0000,10.0000,DROPS HALLS MORANGO 28G,S,"1118978",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938847.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,REFRESCANTES,"",UN,"1",78938854,DROPS HAL MELANCIA 28G,"03/08/2020","03/08/2020",1.25,0.00,100.0000,10.0000,DROPS HALLS MELANCIA 28G,S,"1333020",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938854.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,REFRESCANTES,"",UN,"1",78938861,DROPS HAL UVA VERD 28G,"03/08/2020","03/08/2020",1.21,0.00,100.0000,10.0000,DROPS HALLS UVA VERDE 28G,S,"1119087",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938861.png
"201",MERCEARIA - SECA,DROPS / PASTILHAS,REFRESCANTES,"",UN,"1",78938878,DROPS HAL MENT PRA 28G,"03/08/2020","03/08/2020",1.25,0.00,100.0000,10.0000,DROPS HALLS MENTA PRATA 28G,S,"1595504",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/78938878.png
"201",MERCEARIA SECA - PERECIVEIS,CHOCOLATES,TABLETES SM,"",UN,"1",80052487,CHOC RAFFAELLO 30G,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,CHOC RAFFAELLO 30G,S,"1627678",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/80052487.png
"201",MERCEARIA - SECA,MOLHOS CONDIMENTADOS,MOLHO DE PIMENTA,"",UN,"1",11210006508,MOL TABASCO HAB PS 60M,"03/08/2020","03/08/2020",30.81,0.00,100.0000,10.0000,MOLHO TABASCO HABANERO PS 60M,S,"660744",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/11210006508.png
"201",MERCEARIA - SECA,MOLHOS CONDIMENTADOS,MOLHO DE PIMENTA,"",UN,"1",11210007253,MOL TABASCO GARLIC 60M,"03/08/2020","03/08/2020",22.41,0.00,100.0000,10.0000,MOLHO TABASCO GARLIC PS 60M,S,"660787",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/11210007253.png
"201",MERCEARIA - SECA,PRODUTOS ORIENTAIS,MOLHOS,"",UN,"1",11210007703,MOLHO TABASC CHIP 60ML,"03/08/2020","03/08/2020",25.98,0.00,100.0000,10.0000,MOLHO TABASCO CHIPOTLE PEPPER SAUCE 60ML,S,"660752",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/11210007703.png
"201",MERCEARIA - SECA,MOLHOS CONDIMENTADOS,MOLHO DE PIMENTA,"",UN,"1",11210009530,MOL TABASCO GREEN 60M,"03/08/2020","03/08/2020",22.41,0.00,100.0000,10.0000,MOLHO TABASCO GREEN PS 60ML,S,"660779",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/11210009530.png
"201",MERCEARIA - SECA,MOLHOS CONDIMENTADOS,MOLHO DE PIMENTA,"",UN,"1",11210115606,MOL TABASCO RED PS 60M,"03/08/2020","03/08/2020",22.41,0.00,100.0000,10.0000,MOLHO TABASCO RED PS 60ML,S,"660760",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/11210115606.png
"201",MERCEARIA - SECA,BISCOITOS SALGADOS,AGUA E SAL,"",UN,"1",40232758379,BISC SALG PRINCES 400G,"03/08/2020","03/08/2020",5.85,0.00,100.0000,10.0000,BISC SALGADO PRINCESINHA 400G,S,"1770292",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/40232758379.png
"201",MERCEARIA - SECA,PRODUTOS ORIENTAIS,BISCOITOS/SALGADOS,"",LA,"1",41570006726,AMEND DIAM SMOKE 150G,"03/08/2020","03/08/2020",23.45,0.00,100.0000,10.0000,AMEND DIAMOND SMOKEHOUSE 150GR,S,"917150",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/41570006726.png
"201",MERCEARIA - SECA,PRODUTOS ORIENTAIS,BISCOITOS/SALGADOS,"",LA,"1",41570035191,AMEND B DIAM SALTED,"03/08/2020","03/08/2020",33.91,0.00,100.0000,10.0000,AMEND B DIAMOND ROASTED SALTED 150G,S,"917168",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/41570035191.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,CARGAS,"",CT,"1",47400179240,CARG MACH3 C/2UN,"03/08/2020","03/08/2020",27.70,0.00,100.0000,10.0000,CARGA MACH3 C/2 CT 17924,S,"290289",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/47400179240.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,CARGAS,"",CT,"1",47400179660,CARG MACH3 C/4,"03/08/2020","03/08/2020",49.86,0.00,100.0000,10.0000,CARGA MACH3 C/4 CT 17966,S,"290297",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/47400179660.png
"201",LIQUIDA,SUCOS PRONTOS,OUTROS SABORES,"",UN,"1",51000000071,SUCO CAMPBEL TOM 163M,"03/08/2020","03/08/2020",6.77,0.00,100.0000,10.0000,SUCO CAMPBELLS TOM JUICE 163ML LT,S,"661872",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/51000000071.png
"201",MERCEARIA - SECA,PRODUTOS ORIENTAIS,DIVERSOS,"",UN,"1",51000000200,SUCO V-8 VEG JUICE 163,"03/08/2020","03/08/2020",6.43,0.00,100.0000,10.0000,SUCO V-8 VEG JUICE 163ML LT,S,"661880",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/51000000200.png
"201",MERCEARIA - SECA,PRODUTOS ORIENTAIS,DIVERSOS,"",UN,"1",51000012920,SUCO V-8 VEG JUICE 340,"03/08/2020","03/08/2020",13.56,0.00,100.0000,10.0000,SUCO V-8 VEG JUICE 340ML LT,S,"661864",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/51000012920.png
"201",LIQUIDA,SUCOS PRONTOS,OUTROS SABORES,"",UN,"1",51000012937,SUCO CAMPBEL TOM 340M,"03/08/2020","03/08/2020",14.13,0.00,100.0000,10.0000,SUCO CAMPBELLS TOM JUICE 340ML LT,S,"661856",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/51000012937.png
"201",MERCEARIA - SECA,PRODUTOS ORIENTAIS,DIVERSOS,"",UN,"1",51000153159,SUCO V-8 VEG JUICE 340,"03/08/2020","03/08/2020",13.56,0.00,100.0000,10.0000,SUCO V-8 VEG JUICE 340ML LT,S,"661864",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/51000153159.png
"201",MERCEARIA - SECA,CHAS / ERVAS,SAQUINHOS ( SABORES ),"",UN,"1",70177518646,CHA PTO TW BREAK 20G,"03/08/2020","03/08/2020",17.47,0.00,100.0000,10.0000,CHA PRETO TW ENGLISH BREAK 20G,S,"1668986",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/70177518646.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,APARELHOS,"",CT,"1",70330703469,AP BARB SENSIT L7P5,"03/08/2020","03/08/2020",8.73,0.00,100.0000,10.0000,APAR BARB BIC SENSITIVE SHAVER L7P5,S,"114960",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/70330703469.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,APARELHOS,"",CT,"1",70330708907,AP BARB SENSIT L7P5,"03/08/2020","03/08/2020",8.73,0.00,100.0000,10.0000,APAR BARB BIC SENSITIVE SHAVER L7P5,S,"114960",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/70330708907.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,APARELHOS,"",UN,"1",70330709003,LAMINA BIC CHROME 5UN,"03/08/2020","03/08/2020",4.36,0.00,100.0000,10.0000,LAMINA BIC CHROME PLANTINUM 5UN,S,"1622803",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/70330709003.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,APARELHOS,"",DP,"1",70330709485,APAR BARB COMFORT 2UN,"03/08/2020","03/08/2020",6.43,0.00,100.0000,10.0000,APAR BARB BIC COMFORT TWIN 2UN,S,"784699",3.71,N,0,http://db.buzzer.com.br/middleware/imagens/70330709485.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,APARELHOS,"",PT,"1",70330717510,AP BARB PELE NORM 2UN,"03/08/2020","03/08/2020",10.57,0.00,100.0000,10.0000,APAR BARB BIC COMFORT 3 PELE NORM 2UN,S,"1044532",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/70330717510.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,APARELHOS,"",PT,"1",70330717527,AP BARB PELE SENS 2UN,"03/08/2020","03/08/2020",10.57,0.00,100.0000,10.0000,APAR BARB BIC COMFORT 3 PELE SENS 2UN,S,"1044516",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/70330717527.png
"201",PERFUMARIA/HIG.PESSOAL,PELE (TRATAMENTO / H,DEPILADORES,"",UN,"1",70330728547,DEP FEM BIC WON L5P4,"03/08/2020","03/08/2020",15.28,0.00,100.0000,10.0000,DEPIL FEM BIC COMFORT WOWAN L5P4,S,"1622862",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/70330728547.png
"201",PERFUMARIA/HIG.PESSOAL,BARBA,APARELHOS,"",UN,"1",70330729872,APAR BIC ACQUA 2UN,"03/08/2020","03/08/2020",7.58,0.00,100.0000,10.0000,APAR BARB BIC ACQUA 2UN,S,"1622757",4.30,N,0,http://db.buzzer.com.br/middleware/imagens/70330729872.png
"201",PERFUMARIA/HIG.PESSOAL,PELE (TRATAMENTO / H,DEPILADORES,"",UN,"1",70330731745,APAR BIC SOLEIL RS/RX,"03/08/2020","03/08/2020",12.29,0.00,100.0000,10.0000,APAR DEPIL BIC SOLEIL RS/RX 2UN,S,"1622838",6.91,N,0,http://db.buzzer.com.br/middleware/imagens/70330731745.png
"201",PERFUMARIA/HIG.PESSOAL,PELE (TRATAMENTO / H,DEPILADORES,"",UN,"1",70330731769,APAR BIC SOLEIL LA/RS,"03/08/2020","03/08/2020",12.29,0.00,100.0000,10.0000,APAR DEPIL BIC SOLEIL LA/RS 2UN,S,"1622773",6.91,N,0,http://db.buzzer.com.br/middleware/imagens/70330731769.png
